Macro-attribut;Chemin;Cas de test ;R‚sultat;;;;;;
classification_des_oeuvres_cinematographiques;/referentiel/codification-backend/codifications?include=classification_des_oeuvres_cinematographiques&filter[classification_des_oeuvres_cinematographiques.date_debut_validite]=ega!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;04551;;;;;;;
classification_des_oeuvres_cinematographiques;/referentiel/codification-backend/codifications?include=classification_des_oeuvres_cinematographiques&filter[classification_des_oeuvres_cinematographiques.date_debut_validite]=neg!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;04552;;;;;;;
classification_des_oeuvres_cinematographiques;/referentiel/codification-backend/codifications?include=classification_des_oeuvres_cinematographiques&filter[classification_des_oeuvres_cinematographiques.date_debut_validite=sup!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;04553;;;;;;;
classification_des_oeuvres_cinematographiques;/referentiel/codification-backend/codifications?include=classification_des_oeuvres_cinematographiques&filter[classification_des_oeuvres_cinematographiques.date_debut_validite]=sue!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;04554;;;;;;;
classification_des_oeuvres_cinematographiques;/referentiel/codification-backend/codifications?include=classification_des_oeuvres_cinematographiques&filter[classification_des_oeuvres_cinematographiques.date_debut_validite]=inf!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;04555;;;;;;;
classification_des_oeuvres_cinematographiques;/referentiel/codification-backend/codifications?include=classification_des_oeuvres_cinematographiques&filter[classification_des_oeuvres_cinematographiques.date_debut_validite]=ine!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;04556;;;;;;;
classification_des_oeuvres_cinematographiques;/referentiel/codification-backend/codifications?include=classification_des_oeuvres_cinematographiques&sort=classification_des_oeuvres_cinematographiques.date_debut_validite&instance=VALEUR_REFERENCE;04557;;;;;;;
classification_des_oeuvres_cinematographiques;/referentiel/codification-backend/codifications?include=classification_des_oeuvres_cinematographiques&sort=-classification_des_oeuvres_cinematographiques.date_debut_validite&instance=VALEUR_REFERENCE;04558;;;;;;;
classification_des_oeuvres_cinematographiques;/referentiel/codification-backend/codifications?include=classification_des_oeuvres_cinematographiques&filter[classification_des_oeuvres_cinematographiques.date_fin_validite]=ega!null&instance=VALEUR_REFERENCE;04559;;;;;;;
classification_des_oeuvres_cinematographiques;/referentiel/codification-backend/codifications?include=classification_des_oeuvres_cinematographiques&filter[classification_des_oeuvres_cinematographiques.date_fin_validite]=neg!null&instance=VALEUR_REFERENCE;04560;;;;;;;
classification_des_oeuvres_cinematographiques;/referentiel/codification-backend/codifications?include=classification_des_oeuvres_cinematographiques&filter[classification_des_oeuvres_cinematographiques.date_fin_validite=sup!null&instance=VALEUR_REFERENCE;04561;;;;;;;
classification_des_oeuvres_cinematographiques;/referentiel/codification-backend/codifications?include=classification_des_oeuvres_cinematographiques&filter[classification_des_oeuvres_cinematographiques.date_fin_validite]=sue!null&instance=VALEUR_REFERENCE;04562;;;;;;;
classification_des_oeuvres_cinematographiques;/referentiel/codification-backend/codifications?include=classification_des_oeuvres_cinematographiques&filter[classification_des_oeuvres_cinematographiques.date_fin_validite]=inf!null&instance=VALEUR_REFERENCE;04563;;;;;;;
classification_des_oeuvres_cinematographiques;/referentiel/codification-backend/codifications?include=classification_des_oeuvres_cinematographiques&filter[classification_des_oeuvres_cinematographiques.date_fin_validite]=ine!null&instance=VALEUR_REFERENCE;04564;;;;;;;
classification_des_oeuvres_cinematographiques;/referentiel/codification-backend/codifications?include=classification_des_oeuvres_cinematographiques&sort=classification_des_oeuvres_cinematographiques.date_fin_validite&instance=VALEUR_REFERENCE;04565;;;;;;;
classification_des_oeuvres_cinematographiques;/referentiel/codification-backend/codifications?include=classification_des_oeuvres_cinematographiques&sort=-classification_des_oeuvres_cinematographiques.date_fin_validite&instance=VALEUR_REFERENCE;04566;;;;;;;
classification_des_oeuvres_cinematographiques;/referentiel/codification-backend/codifications?include=classification_des_oeuvres_cinematographiques&filter[classification_des_oeuvres_cinematographiques.date_creation]=ega!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;04567;;;;;;;
classification_des_oeuvres_cinematographiques;/referentiel/codification-backend/codifications?include=classification_des_oeuvres_cinematographiques&filter[classification_des_oeuvres_cinematographiques.date_creation]=neg!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;04568;;;;;;;
classification_des_oeuvres_cinematographiques;/referentiel/codification-backend/codifications?include=classification_des_oeuvres_cinematographiques&filter[classification_des_oeuvres_cinematographiques.date_creation=sup!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;04569;;;;;;;
classification_des_oeuvres_cinematographiques;/referentiel/codification-backend/codifications?include=classification_des_oeuvres_cinematographiques&filter[classification_des_oeuvres_cinematographiques.date_creation]=sue!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;04570;;;;;;;
classification_des_oeuvres_cinematographiques;/referentiel/codification-backend/codifications?include=classification_des_oeuvres_cinematographiques&filter[classification_des_oeuvres_cinematographiques.date_creation]=inf!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;04571;;;;;;;
classification_des_oeuvres_cinematographiques;/referentiel/codification-backend/codifications?include=classification_des_oeuvres_cinematographiques&filter[classification_des_oeuvres_cinematographiques.date_creation]=ine!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;04572;;;;;;;
classification_des_oeuvres_cinematographiques;/referentiel/codification-backend/codifications?include=classification_des_oeuvres_cinematographiques&sort=classification_des_oeuvres_cinematographiques.date_creation&instance=VALEUR_REFERENCE;04573;;;;;;;
classification_des_oeuvres_cinematographiques;/referentiel/codification-backend/codifications?include=classification_des_oeuvres_cinematographiques&sort=-classification_des_oeuvres_cinematographiques.date_creation&instance=VALEUR_REFERENCE;04574;;;;;;;
classification_des_oeuvres_cinematographiques;/referentiel/codification-backend/codifications?include=classification_des_oeuvres_cinematographiques&filter[classification_des_oeuvres_cinematographiques.date_maj]=ega!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;04575;;;;;;;
classification_des_oeuvres_cinematographiques;/referentiel/codification-backend/codifications?include=classification_des_oeuvres_cinematographiques&filter[classification_des_oeuvres_cinematographiques.date_maj]=neg!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;04576;;;;;;;
classification_des_oeuvres_cinematographiques;/referentiel/codification-backend/codifications?include=classification_des_oeuvres_cinematographiques&filter[classification_des_oeuvres_cinematographiques.date_maj=sup!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;04577;;;;;;;
classification_des_oeuvres_cinematographiques;/referentiel/codification-backend/codifications?include=classification_des_oeuvres_cinematographiques&filter[classification_des_oeuvres_cinematographiques.date_maj]=sue!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;04578;;;;;;;
classification_des_oeuvres_cinematographiques;/referentiel/codification-backend/codifications?include=classification_des_oeuvres_cinematographiques&filter[classification_des_oeuvres_cinematographiques.date_maj]=inf!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;04579;;;;;;;
classification_des_oeuvres_cinematographiques;/referentiel/codification-backend/codifications?include=classification_des_oeuvres_cinematographiques&filter[classification_des_oeuvres_cinematographiques.date_maj]=ine!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;04580;;;;;;;
classification_des_oeuvres_cinematographiques;/referentiel/codification-backend/codifications?include=classification_des_oeuvres_cinematographiques&sort=classification_des_oeuvres_cinematographiques.date_maj&instance=VALEUR_REFERENCE;04581;;;;;;;
classification_des_oeuvres_cinematographiques;/referentiel/codification-backend/codifications?include=classification_des_oeuvres_cinematographiques&sort=-classification_des_oeuvres_cinematographiques.date_maj&instance=VALEUR_REFERENCE;04582;;;;;;;
classification_pegi;/referentiel/codification-backend/codifications?include=classification_pegi&filter[classification_pegi.identifiant_unique_classification_pegi]=ega!2b1e7c9e-42f8-a6de-5a96-7d0ddcd95b8f&instance=VALEUR_REFERENCE;04583;;;;;;;
classification_pegi;/referentiel/codification-backend/codifications?include=classification_pegi&filter[classification_pegi.identifiant_unique_classification_pegi]=neg!2b1e7c9e-42f8-a6de-5a96-7d0ddcd95b8f&instance=VALEUR_REFERENCE;04584;;;;;;;
classification_pegi;/referentiel/codification-backend/codifications?include=classification_pegi&filter[classification_pegi.id_metier]=ega!3+&instance=VALEUR_REFERENCE;04585;;;;;;;
classification_pegi;/referentiel/codification-backend/codifications?include=classification_pegi&filter[classification_pegi.id_metier]=neg!3+&instance=VALEUR_REFERENCE;04586;;;;;;;
classification_pegi;/referentiel/codification-backend/codifications?include=classification_pegi&filter[classification_pegi.id_metier]=com!3+&instance=VALEUR_REFERENCE;04587;;;;;;;
classification_pegi;/referentiel/codification-backend/codifications?include=classification_pegi&filter[classification_pegi.id_metier]=nco!3+&instance=VALEUR_REFERENCE;04588;;;;;;;
classification_pegi;/referentiel/codification-backend/codifications?include=classification_pegi&filter[classification_pegi.id_metier]=con!3+&instance=VALEUR_REFERENCE;04589;;;;;;;
classification_pegi;/referentiel/codification-backend/codifications?include=classification_pegi&filter[classification_pegi.id_metier]=ncn!3+&instance=VALEUR_REFERENCE;04590;;;;;;;
classification_pegi;/referentiel/codification-backend/codifications?include=classification_pegi&filter[classification_pegi.id_metier]=ter!3+&instance=VALEUR_REFERENCE;04591;;;;;;;
classification_pegi;/referentiel/codification-backend/codifications?include=classification_pegi&filter[classification_pegi.id_metier]=nte!3+&instance=VALEUR_REFERENCE;04592;;;;;;;
classification_pegi;/referentiel/codification-backend/codifications?include=classification_pegi&sort=classification_pegi.id_metier&instance=VALEUR_REFERENCE;04593;;;;;;;
classification_pegi;/referentiel/codification-backend/codifications?include=classification_pegi&sort=-classification_pegi.id_metier&instance=VALEUR_REFERENCE;04594;;;;;;;
classification_pegi;/referentiel/codification-backend/codifications?include=classification_pegi&filter[classification_pegi.libelle]=ega!3+&instance=VALEUR_REFERENCE;04595;;;;;;;
classification_pegi;/referentiel/codification-backend/codifications?include=classification_pegi&filter[classification_pegi.libelle]=neg!3+&instance=VALEUR_REFERENCE;04596;;;;;;;
classification_pegi;/referentiel/codification-backend/codifications?include=classification_pegi&filter[classification_pegi.libelle]=com!3+&instance=VALEUR_REFERENCE;04597;;;;;;;
classification_pegi;/referentiel/codification-backend/codifications?include=classification_pegi&filter[classification_pegi.libelle]=nco!3+&instance=VALEUR_REFERENCE;04598;;;;;;;
classification_pegi;/referentiel/codification-backend/codifications?include=classification_pegi&filter[classification_pegi.libelle]=con!3+&instance=VALEUR_REFERENCE;04599;;;;;;;
classification_pegi;/referentiel/codification-backend/codifications?include=classification_pegi&filter[classification_pegi.libelle]=ncn!3+&instance=VALEUR_REFERENCE;04600;;;;;;;
classification_pegi;/referentiel/codification-backend/codifications?include=classification_pegi&filter[classification_pegi.libelle]=ter!3+&instance=VALEUR_REFERENCE;04601;;;;;;;
classification_pegi;/referentiel/codification-backend/codifications?include=classification_pegi&filter[classification_pegi.libelle]=nte!3+&instance=VALEUR_REFERENCE;04602;;;;;;;
classification_pegi;/referentiel/codification-backend/codifications?include=classification_pegi&sort=classification_pegi.libelle&instance=VALEUR_REFERENCE;04603;;;;;;;
classification_pegi;/referentiel/codification-backend/codifications?include=classification_pegi&sort=-classification_pegi.libelle&instance=VALEUR_REFERENCE;04604;;;;;;;
classification_pegi;/referentiel/codification-backend/codifications?include=classification_pegi&filter[classification_pegi.actif]=ega!true&instance=VALEUR_REFERENCE;04605;;;;;;;
classification_pegi;/referentiel/codification-backend/codifications?include=classification_pegi&filter[classification_pegi.actif]=neg!false&instance=VALEUR_REFERENCE;04606;;;;;;;
classification_pegi;/referentiel/codification-backend/codifications?include=classification_pegi&filter[classification_pegi.actif]=ega!false&instance=VALEUR_REFERENCE;04607;;;;;;;
classification_pegi;/referentiel/codification-backend/codifications?include=classification_pegi&filter[classification_pegi.actif]=neg!true&instance=VALEUR_REFERENCE;04608;;;;;;;
classification_pegi;/referentiel/codification-backend/codifications?include=classification_pegi&filter[classification_pegi.date_debut_validite]=ega!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;04609;;;;;;;
classification_pegi;/referentiel/codification-backend/codifications?include=classification_pegi&filter[classification_pegi.date_debut_validite]=neg!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;04610;;;;;;;
classification_pegi;/referentiel/codification-backend/codifications?include=classification_pegi&filter[classification_pegi.date_debut_validite=sup!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;04611;;;;;;;
classification_pegi;/referentiel/codification-backend/codifications?include=classification_pegi&filter[classification_pegi.date_debut_validite]=sue!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;04612;;;;;;;
classification_pegi;/referentiel/codification-backend/codifications?include=classification_pegi&filter[classification_pegi.date_debut_validite]=inf!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;04613;;;;;;;
classification_pegi;/referentiel/codification-backend/codifications?include=classification_pegi&filter[classification_pegi.date_debut_validite]=ine!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;04614;;;;;;;
classification_pegi;/referentiel/codification-backend/codifications?include=classification_pegi&sort=classification_pegi.date_debut_validite&instance=VALEUR_REFERENCE;04615;;;;;;;
classification_pegi;/referentiel/codification-backend/codifications?include=classification_pegi&sort=-classification_pegi.date_debut_validite&instance=VALEUR_REFERENCE;04616;;;;;;;
classification_pegi;/referentiel/codification-backend/codifications?include=classification_pegi&filter[classification_pegi.date_fin_validite]=ega!null&instance=VALEUR_REFERENCE;04617;;;;;;;
classification_pegi;/referentiel/codification-backend/codifications?include=classification_pegi&filter[classification_pegi.date_fin_validite]=neg!null&instance=VALEUR_REFERENCE;04618;;;;;;;
classification_pegi;/referentiel/codification-backend/codifications?include=classification_pegi&filter[classification_pegi.date_fin_validite=sup!null&instance=VALEUR_REFERENCE;04619;;;;;;;
classification_pegi;/referentiel/codification-backend/codifications?include=classification_pegi&filter[classification_pegi.date_fin_validite]=sue!null&instance=VALEUR_REFERENCE;04620;;;;;;;
classification_pegi;/referentiel/codification-backend/codifications?include=classification_pegi&filter[classification_pegi.date_fin_validite]=inf!null&instance=VALEUR_REFERENCE;04621;;;;;;;
classification_pegi;/referentiel/codification-backend/codifications?include=classification_pegi&filter[classification_pegi.date_fin_validite]=ine!null&instance=VALEUR_REFERENCE;04622;;;;;;;
classification_pegi;/referentiel/codification-backend/codifications?include=classification_pegi&sort=classification_pegi.date_fin_validite&instance=VALEUR_REFERENCE;04623;;;;;;;
classification_pegi;/referentiel/codification-backend/codifications?include=classification_pegi&sort=-classification_pegi.date_fin_validite&instance=VALEUR_REFERENCE;04624;;;;;;;
classification_pegi;/referentiel/codification-backend/codifications?include=classification_pegi&filter[classification_pegi.date_creation]=ega!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;04625;;;;;;;
